category,city,title,text,county,date,link,press
,,Mâncăruri obligatorii pentru oamenii care suferă de colon iritabil. De ce este necesar ca bolnavii să consume fibre,"Colonul iritabil este o afecţiune răspândită în rândul populaţiei. Se manifestă prin dureri abdominale şi tulburarea tranzitului intestinal: diaree, constipaţie. Extrem de importantă în această situaţie este alimentaţia.",Iaşi,04-06-16,http://adevarul.ro/locale/iasi/mancaruri-obligatorii-oamenii-sufera-colon-iritabil-necesar-bolnavii-consume-fibre-1_57029a685ab6550cb89682f7/index.html,Adevarul
,,Campusul Politehnicii din Iaşi îşi schimbă faţa. Ce proiecte îndrăzneţe de modernizare propun studenţii,"Şapte studenţi de la Facultatea de Arhitectură din Iaşi sunt realizatorii a două proiecte de modernizare a campusului Universităţii Tehnice „Gh. Asachi“ din Iaşi. O echipă s-a ocupat de înfrumuseţarea spaţiilor verzi, iar o alta de totemurile de semnalizare a căminelor.",Iaşi,04-07-16,http://adevarul.ro/locale/iasi/campusul-politehnicii-isi-schimba-fata-proiecte-indraznete-modernizare-propun-studentii-1_57053d395ab6550cb8b059ab/index.html,Adevarul
,,Baronul Nichita sare la gâtul DNA. Primarul suspendat a mers cu fiica la tribunal şi a cerut anularea interceptărilor,"Primarul-suspendat al municipiului Iaşi cere judecătorilor să înlăture interceptările de la unul dintre dosarele sale, cel în care este acuzat că şi-a spionat amanta.",Iaşi,04-07-16,http://adevarul.ro/locale/iasi/baronul-nichita-sare-gatul-dna-primarul-suspendat-mers-fiica-tribunal-cerut-anularea-interceptarilor-1_570653ed5ab6550cb8bb3b37/index.html,Adevarul
,,"Preot din Iaşi „infiltrat“ la maternitate pentru a convinge pacientele să nu-şi vaccineze copii, să nu avorteze şi să nu utilizeze cardurile - „lucrarea diavolului“","Preotul misionar Răzvan Ioan Scurtu de la Spitalul de Obstetrică-Ginecologie „Elena Doamna“ din Iaşi a fost oprit de la slujire şi decăzut din treaptă de către reprezentanţii Mitropoliei Moldovei şi Bucovinei. Măsura a fost luată după ce conducerea spitalului a reclamat la MMB că preotul încearcă să convingă mamele să nu-şi vaccineze copiii, să nu avorteze şi să nu folosească cardurile bancare.",Iaşi,04-06-16,http://adevarul.ro/locale/iasi/preot-iasi-infiltrat-maternitate-convinge-pacientele-nu-si-vaccineze-copii-nu-avorteze-nu-utilizeze-cardurile-lucrarea-diavolului-1_570500255ab6550cb8ae0e36/index.html,Adevarul
,,Ideea inedită prin care bibliotecarii din Iaşi îi conving pe cititori să nu mai distrugă cărţile,"Reprezentanţii Bibliotecii Centrale Universitare „Mihai Eminescu“ din Iaşi organizează o campanie intitulată „Protejaţi cartea“ prin care se urmăreşte responsabilizarea cititorilor. În depozitele bibliotecii se găsesc 2,5 milioane de volume.",Iaşi,04-07-16,http://adevarul.ro/locale/iasi/ideea-inedita-bibliotecarii-iasi-conving-cititori-nu-mai-distruga-cartile-1_570672375ab6550cb8bbf513/index.html,Adevarul
,,Directorii de şcoli vor afla ce trebuie să facă din perspectiva strategiei anticorupţie în educaţie. Program de formare la Ateneu,"Casa Corpului  Didactic din Bacău  organizează o nouă sesiune de formare din cadrul programului ""Managementul instituţiilor de învăţământ din perspectiva strategiei anticorupţie în educaţie”, destinat personalului de îndrumare, conducere şi control din învăţământul preuniversitar, consilierilor educativi, şcolari, consilierilor de etică, diriginţilor, dar şi cadrelor didactice din învăţământul preuniversitar, avizat de Ministerul Educaţiei.",Bacău,04-06-16,http://adevarul.ro/locale/bacau/directorii-scoli-vor-afla-trebuie-faca-perspectiva-strategiei-anticoruptie-educatie-program-formare-ateneu-1_5704ded85ab6550cb8acc2d2/index.html,Adevarul
,,"Legea antifumat a dat peste cap Spitalul Socola: bolnavii psihic devin agresivi fără ţigări, iar asistentele sunt obligate să-i scoată în afara unităţii pentru a fuma","Spitalul de Psihiatrie şi pentru Măsuri de Siguranţă Pădureni-Grajduri din Iaşi a înaintat Ministerului Sănătăţii un memoriu prin care arată că Legea antifumat are efecte asupra pacienţilor cu probleme psihice, dependenţi de nicotină.",Iaşi,04-08-16,http://adevarul.ro/locale/iasi/legea-antifumat-dat-cap-spitalul-socola-bolnavii-psihic-devin-agresivi-tigari-asistentele-obligate-sa-i-scoata-afara-unitatii-fuma-1_5707aaae5ab6550cb8c2f3f0/index.html,Adevarul
,,"INTERCEPTĂRI Dispreţul lui Adrian Corduneanu faţă de Poliţia Română: „Mă doare în p***, nu are ce să-mi facă”","Liderul interlop Adrian Corduneanu a fost interceptat în timp ce spunea că ştie că este urmărit de Poliţie, însă nu se teme, pentru că Poliţia nu are ce să îi facă. Cel supranumit „Beleaua” se află în prezent în arest preventiv.",Iaşi,04-07-16,http://adevarul.ro/locale/iasi/interceptAri-dispretul-adrian-corduneanu-fata-politia-romana-ma-doare-p-nu-sa-mi-faca-1_57060d905ab6550cb8b8fc1e/index.html,Adevarul
,,"Deţinuţilor din Bacău li se îmbunătăţesc condiţiile de trai şi corecţie, la standarde internaţionale, cu fonduri norvegiene","La sfârşitul lunii martie 2016,  Penitenciarul Bacău a primit vizita unei  delegaţii formată din doi experţi din cadrul sistemului penitenciar norvegian, Knut Andersen, reprezentant KRUS şi Harald Asaune,  directorul Penitenciarului Bjorgvin.",Bacău,04-06-16,http://adevarul.ro/locale/bacau/detinutilor-bacau-imbunatatesc-conditiile-trai-corectie-standarde-internationale-fonduri-norvegiene-1_5704e4b85ab6550cb8acffb3/index.html,Adevarul
,,"O multinaţională pune, în premieră, o femeie la conducerea afacerilor din România. Este prima femeie - Area Manager din istoria companiei","O româncă este prima femeie numită într-o funcţie de Area Manager în cadrul companiei multinaţionale Tenaris. Ea va conduce, începând cu 1 iulie 2016, afacerile din România ale multinaţionalei.",Zalău,04-06-16,http://adevarul.ro/locale/zalau/o-multinationala-pune-premiera-femeie-conducerea-afacerilor-romania-femeie-area-manager-istoria-companiei-1_570509895ab6550cb8ae73af/index.html,Adevarul
,,Este definitiv. Inculpaţii din dosarul de corupţie instrumentat de DIICOT Sălaj rămân în libertate,"Gruparea formată din oameni de afaceri, un judecător, doi poliţişti, un fost inspector şcolar general şi alte persoane, bănuite de DIICOT Sălaj de corupţie, va fi cercetată în stare de libertate - au decis, la unison, atât magistraţii Curţii de Apel Cluj, cât şi cei ai instanţei supreme.",Zalău,04-06-16,http://adevarul.ro/locale/zalau/este-definitiv-inculpatii-dosarul-coruptie-instrumentat-diicot-salaj-raman-libertate-1_57051cf65ab6550cb8af3731/index.html,Adevarul
,,"Se anunţă o concurenţă acerbă pe posturile scoase la concurs de Poliţie. Peste trei candidaţi pe loc, după numai două zile de înscrieri","Meseria de poliţist pare atractivă pentru foarte mulţi sălăjeni. Tentaţia unei slujbe sigure şi a unui salariu decent i-a atras deja pe 70 dintre ei, care s-au grăbit să-şi depună cererile de participare la concursul cu recrutare din sursă externă.",Zalău,04-05-16,http://adevarul.ro/locale/zalau/se-anunta-concurenta-acerba-posturile-scoase-concurs-politie-trei-candidati-loc-numai-doua-zile-inscrieri-1_5703c05a5ab6550cb89f28c1/index.html,Adevarul
,,"Cum a fost înfiinţat, într-un oraş cu mai puţin de zece evrei, primul Muzeu al Holocaustului din România","La Şimleu Silvaniei, în judeţul Sălaj, funcţionează primul - şi, deocamdată, singurul - Muzeul al Holocaustului din România. El a fost amenajat în frumoasa sinagogă a orăşelului cu numai 15.000 de locuitori, singurul edificiu de acest fel salvat de la distrugere în Sălaj.",Zalău,04-07-16,http://adevarul.ro/locale/zalau/cum-fost-infiintat-intr-un-oras-mai-putin-zece-evrei-muzeul-holocaustului-romania-1_570518635ab6550cb8af0f0a/index.html,Adevarul
,,"Călătorie în timp: cum a evoluat şcoala românească, de la tăbliţa bunicilor la tableta nepoţilor","Un demers ce îşi propune să consemneze, prin intermediul unor documente dar şi a unor obiecte de epocă, transformările prin care a trecut învăţământul românesc de-a lungul vremii are loc în această perioadă la Muzeul Judeţean de Istorie şi Artă Zalău.",Zalău,04-06-16,http://adevarul.ro/locale/zalau/calatorie-timp-evoluat-scoala-romaneasca-tablita-bunicilor-tableta-nepotilor-1_57050c495ab6550cb8ae9301/index.html,Adevarul
,,"Vedeta travesty Cecille del Sol, alias părintele rasofor Andrei, a fost arestat în Grecia. El fugise acolo cu banii de pictură ai unei mănăstiri","Părintele rasofor Andrei, pe numele său real Sorin Matei Filip, cunoscut în trecut şi ca vedeta travesty Cecille del Sol, a fost prins şi arestat în Grecia, după aproape trei ani de când fugise cu banii de pictură ai Mănăstirii Bobota, din judeţul Sălaj.",Zalău,04-07-16,http://adevarul.ro/locale/zalau/vedeta-travesty-cecille-del-sol-alias-parintele-rasofor-andrei-fost-arestat-grecia-fugise-banii-pictura-manastiri-1_57066f2f5ab6550cb8bbe387/index.html,Adevarul
,,"S-au încheiat înscrierile pentru concursurile din sursă externă din Poliţie. Aproape 350 de candidaţi se bat, în Sălaj, pe 22 de locuri",Inspectoratul de Poliţie Judeţean Sălaj a finalizat înscrierile la concursul în vederea recrutării din sursă externă a candidaţilor pentru cele 22 de locuri puse la bătaie în posturile de poliţie din mediul rural.,Zalău,04-08-16,http://adevarul.ro/locale/zalau/s-au-incheiat-inscrierile-concursurile-sursa-externa-politie-aproape-350-candidati-bat-salaj-22-locuri-1_5707d6a95ab6550cb8c4199c/index.html,Adevarul
,,"Românul rămas fără job în Norvegia după ce a spus că „Occidentul l-a ucis pe Dumnezeu”, despre manifestul trupei Taxi: „E ieftin, e populist”","Românul care a condus mai multe unităţi de învăţământ din Norvegia şi a demisionat după ce a intrat în conflict cu sistemul norvegian, ca urmare a criticilor aduse Protecţiei Copilului din Ţara Fiordurilor şi a declaraţiei prin care a spus că „Occidentul l-a ucis pe Dumnezeu”, a avut o reacţie dură după manifestul trupei Taxi „Despre smerenie”.",Timişoara,04-10-16,http://adevarul.ro/locale/timisoara/romanul-ramas-job-norvegia-spus-occidentul-l-a-ucis-dumnezeu-despre-manifestul-trupei-taxi-e-ieftin-e-populist-1_5709f9c65ab6550cb8d1cff3/index.html,Adevarul
,,Patru metode sigure care te scapă de stres. De ce ajungi să te izolezi de familie şi de prieteni când jobul te suprasolicită,"Agitaţia cotidiană, ritmul alert de la muncă, dependenţa de activităţi duc la o oboseală a organismului şi la stres. Se ajunge să se refuze plimbările în parc, ieşirile în oraş, petrecerile în cluburi pe motiv de suprasolicitare la serviciu. De aceea este foarte important să ne fructificăm timpul, spun specialiştii.",Iaşi,04-09-16,http://adevarul.ro/locale/iasi/patru-etode-sigure-scapa-stres-ajungi-izolezi-familie-prieteni-jobul-suprasolicita-1_570678775ab6550cb8bc21e1/index.html,Adevarul
,,Noul prefect al judeţului Maramureş este Sebastian Lupuţ,"Noul prefect al judeţului
Maramureş este Sebastian Lupuţ. Numirea a fost făcută ieri, în cadrul şedinţei
de Guvern, după cum a arătat purtătorul e cuvânt, Dan Suciu. Alte numiri s-au
mai făcut în judeţele Caraş-Severin, Mehedinţi, Prahova şi Bistriţa-Năsăud.",Baia Mare,03-31-16,http://adevarul.ro/locale/baia-mare/noul-prefect-judetului-maramures-sebastian-luput-1_56fd28fa5ab6550cb86e40ec/index.html,Adevarul
,,Concurenţă record la concursul pentru posturile de poliţist cu recrutare din sursă externă. 26 de candidaţi se bat pentru un post din mediul rural,"Peste 250 de sălăjeni şi-au depus cereri la Inspectoratul de Poliţie, în cele patru zile de înscrieri pentru concursul de ocupare, prin recrutare din sursă externă, a 22 de locuri de poliţist de ordine publică.",Zalău,04-07-16,http://adevarul.ro/locale/zalau/concurenta-record-concursul-posturile-politist-recrutare-sursa-externa-26-candidati-bat-post-mediul-rural-1_570673ee5ab6550cb8bbff1a/index.html,Adevarul
,,Întoarcere în timp: cum se făcea şcoala când elevii foloseau tăbliţa şi creta în loc de caiete şi tablete,"Vremurile în care elevii se bucurau că ajungeau să poată scrie, cu creta, pe o tăbliţă, pe care o ştergeau cu o cârpă atunci când se umplea sunt evocate într-o expoziţie vernisată joi, 7 aprilie, la Muzeul de Artă ""Ioan Sima"" din Zalău.",Zalău,04-07-16,http://adevarul.ro/locale/zalau/Intoarecere-timp-facea-scoala-elevii-foloseau-tablita-creta-loc-caiete-tablete-1_57066a0c5ab6550cb8bbbe1b/index.html,Adevarul
,,"Duminică are loc ceremonia de învestire în funcţie
a noului prefect","Duminică, 3 aprilie, va avea loc ceremonia de învestire
în funcţie a noului prefect ce a fost numit în urmă cu două zile. Evenimanetul
va avea loc la Palatul Administrativ din Baia Mare, de la ora 10.00.",Baia Mare,04-01-16,http://adevarul.ro/locale/baia-mare/duminica-loc-ceremonia-investire-functiea-noului-prefect-1_56fe9ad35ab6550cb877fa14/index.html,Adevarul
,,"Ţeapă
într-o benzinărie din Baia Mare. A alimentat şi a plecat fără să plătească","Un băimărean este
cercetat pentru furt după ce a mers la o benzinăria cu maşina şi a alimentat,
iar apoi a plecat fără să plătească. El a fost identificat în scurt timp de
poliţişti.",Baia Mare,04-04-16,http://adevarul.ro/locale/baia-mare/Teapaintr-o-benzinarie-baia-mare-alimentat-plecat-plateasca-1_57026d895ab6550cb8953911/index.html,Adevarul
,,"Alertă medicală în
Maramureş. Medicii recomandă vaccinarea împotriva rujeolei","Direcţia de Sănătate Publică
(DSP) Maramureş lansează un apel către părinţi să se prezinte cât mai repede la
cabinetele medicilor de familie pentru vaccinarea celor mici împtriva rujeolei.
Îndemnul vine pe fondul creşterii numărului de cazuri de rujeolă din judeţele
vecine, Cluj şi Bistriţa Năsăud.",Baia Mare,04-05-16,http://adevarul.ro/locale/baia-mare/alerta-medicala-inmaramures-medicii-reomanda-vaccinarea-rujeolei-1_570379835ab6550cb89c1d5f/index.html,Adevarul
,,"Mâine se deschide la Cavnic
un punct de lucru al pompierilor","Sâmbătă, 2 aprilie, de la
ora 12.00 se ianuguerază în Cavnic Punctul de Lucru aflat în subordinea Detaşamentului
de Pompieri ”Căpitan Adrian Marchiş” Baia Mare. Tot acolo vor activa şi doi
paramedici SMURD din cadrul ISU Maramureş şi un voluntar din cadrul Primăriei
Cavnic.",Baia Mare,04-01-16,http://adevarul.ro/locale/baia-mare/maine-deschide-cavnicun-punct-lucru-pompierilor-1_56fe9e045ab6550cb87811a4/index.html,Adevarul
,,"Cel
mai mare centru de bătrâni din judeţ se deschide la Săcălăşeni","Cel
mai modern centru pentru bătrâni se deschide în această vară, în Maramureş
Construit cu fonduri europene, centrul de la Coruia, comuna Săcălăşeni, va avea
46 de locuri de cazare şi va fi cel mai modern centru de bătrâni, cel puţin din
zonă. Localitate se află la aproximativ 10 kilometri de Baia Mare.",Baia Mare,04-06-16,http://adevarul.ro/locale/baia-mare/celmai-mare-centru-batrani-judet-deschide-sacalaseni-1_57053fdf5ab6550cb8b07731/index.html,Adevarul
,,"Club exclusivist care îmbină agrementul cu sănătatea: cât costă să stai la aer curat, în Maramureş, şi să ţii o cură de detoxifiere a organismului","Un centru de detoxifiere din Maramureş, „Clubul de la Mara“, recent deschis, promite
să ne îmbunătăţească viaţa după cură cu o durată între 6 şi 13 zile. Un om de
afaceri a investit în Mara, o zonă cu potenţial turistic foarte
mare, dar a venit cu ceva nou: un
club care îmbină agrementul cu sănătatea.",Baia Mare,04-03-16,http://adevarul.ro/locale/baia-mare/club-exclusivist-imbina-agrementul-sanatatea-costa-stai-aer-curat-maramures-tii-cura-detoxifiere-organismului-1_570118dc5ab6550cb889449a/index.html,Adevarul
,,"Material lemnos
confiscat de poliţişti","Mai multe transporturi
ilegale de material lemnos au fost interceptate de poliţişti la sfârşitul
săptămânii trecute.  Ei au aplicat amenzi
în valoare e 2000 de lei şi au confiscat aproape 10 metri cubi e lemn.",Baia Mare,04-04-16,http://adevarul.ro/locale/baia-mare/material-lemnosconfiscat-politisti-1_57026f485ab6550cb8954174/index.html,Adevarul
